state,year,condition,instrument,measure,question_id,orientation,strat_category,strat_group,value,ci_lo,ci_hi,unit,suppressed,no_data,caution,footnote_symbol,footnote
KY,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
KY,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
KY,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
KY,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,False,True,False,*,No data available
LA,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
LA,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
LA,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
LA,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
LA,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MA,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MA,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MA,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MA,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MA,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MD,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MD,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MD,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MD,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MD,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ME,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ME,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ME,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ME,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ME,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MI,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MI,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MI,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MI,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MI,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MN,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MN,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MN,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MN,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MN,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MO,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MO,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MO,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MO,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MO,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MS,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MS,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MS,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MS,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MS,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MT,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MT,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MT,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MT,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
MT,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NC,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NC,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NC,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NC,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NC,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ND,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ND,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ND,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ND,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
ND,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NE,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NE,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NE,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NE,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NE,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NH,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NH,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NH,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NH,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NH,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NJ,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,False,True,False,*,No data available
NJ,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NJ,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,28.4,15.5,46.1,%,False,False,False,,
NJ,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NJ,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NM,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,19.6,11.3,31.7,%,False,False,False,,
NM,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,22.7,14.0,34.7,%,False,False,False,,
NM,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,47.7,35.9,59.7,%,False,False,False,,
NM,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,24.3,14.6,37.6,%,False,False,False,,
NM,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NV,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NV,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NV,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NV,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NV,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
NY,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,33.1,20.7,48.4,%,False,False,False,,
NY,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,31.1,18.7,47.0,%,False,False,False,,
NY,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,23.4,16.3,32.5,%,False,False,False,,
NY,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,33.6,21.6,48.2,%,False,False,False,,
NY,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,17.4,10.5,27.4,%,False,False,False,,
OH,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OH,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OH,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OH,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OH,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OK,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OK,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OK,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OK,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OK,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OR,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OR,2020,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OR,2021,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OR,2022,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
OR,2023,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
PA,2019,copd,brfss,treatment,COPD02,inverse_treatment,Race/Ethnicity,Hispanic,,,,%,True,False,False,****,Data suppressed; denominator < 50 or relative standard error > 30%
